clean_tweet,Timestamp,vader
cheap ways to get more people on public transport . Tell people taking PT is an excellent way to act on climate change . Stop punishing people for paying cash . Encourage half-arsed PT use . Councils should shout about PT . More PT. Everywhere. thespinoff.co.nz Five cheap ways to get more people on public transport From 'stop punishing people for paying in cash' to 'encourage half-arsed public transport use'.,2022-04-07T22:51:18Z,-0.0772
"Replying to and Passed . billion infrastructure bill, the former guy had infrastructure week every week for years without doing anything. . trillion covid relief pkg. Highest appointment of federal judges, other guy golfed. Half on federal executions. Combating climate change. And more.",2022-04-07T22:23:30Z,0.4767
What a combination of the Great Resignation and climate change looks like in San Francisco right now.,2022-04-07T22:21:32Z,0.6597
"Global atmospheric levels of the potent but short-lived greenhouse gas methane increased a record amount last year, the NOAA said Thursday, worrying scientists because of the large role methane has in climate change, via AP bloomberg.com NOAA: Potent Heat-trapping Methane Increases At Record Pace (AP) -- Global atmospheric levels of the potent but short-lived greenhouse gas methane increased a record amount last year, the National Oceanic and Atmospheric Administration said Thursday, worrying...",2022-04-07T22:12:04Z,-0.2263
"One way to deal with Climate change, is to encourage people to not reproduce at all. Which, is a sound strategy except for a small caveat. Those who do reproduce, will not share your values about climate change. Quote Tweet Daily Caller Apr Psaki Says Sex Reassignment Surgery, Puberty Blockers for Kids Is 'Best Practice,' States Preventing It Will Be Held Accountable",2022-04-07T22:50:13Z,0.6433
"Replying to Anyone denying climate change, including them in shows like is not balance it is deceitful.",2022-04-07T23:16:26Z,-0.4215
Climate change is causing heart disease This is some next level propaganda. Climate change. Not these experimental drugs that are being injected into everyone. Nope. Climate change.,2022-04-07T23:07:42Z,0.4939
"The Climate Change Adaptations Symposium is on today, where we will provoke thought, stimulate debate and lay the groundwork for productive collaborations. Thanks to for introducing the day!",2022-04-07T23:18:45Z,0.3382
"Earlier today, the Deputy Prime Minister and Minister of Finance, , presented : A Plan to Grow Our Economy and Make Life More Affordable. It will get more housing built, tackle climate change, bolster our defence capabilities, and create good jobs.",2022-04-07T21:57:40Z,0.6597
"But leader says we need to emit an extra , t CO eq per year to have a runway extension in order to have a strong economy so we can address climate change. it is an illogical fantasy. Every additional ton of CO eq just exacerbates the problem. Quote Tweet Catrin Einhorn Apr A growing number of scientists are willing to risk arrest in a desperate bid to get leaders to act on the climate crisis. Listen to climate scientist Peter Kalmus choke up as he and others at block an entrance to in LA today. via organizers",2022-04-07T23:55:40Z,-0.9664
Replying to I understand you are posting this to justify having Rozner on. But there is no justification for having a climate denier on. Everything action like this makes it harder to get action on climate change. it is a shameful decision.,2022-04-07T23:45:25Z,-0.7964
"The story of climate change right now in charts cnbc.com The story of climate change right now in charts The latest Intergovernmental Panel on Climate Change report, published Monday, included charts that tell the current climate situation in pictures.",2022-04-07T23:54:45Z,0.0
"From confronting climate change, housing affordability, strengthening national defence and growing our economy, sets a real foundation for Canada's future. there is so much here that will benefit the country and communities like . Congratulations, .",2022-04-07T21:45:21Z,0.9201
"In the three-part series ""The Power of Big Oil,"" FRONTLINE examines the fossil fuel industry's history of casting doubt and delaying action on climate change. Part premieres on / :",2022-04-07T23:15:00Z,-0.3612
How can we adapt forests in North Carolina for the future? 's talks with about what future forest landscapes might look like amid land-use changes and climate change.,2022-04-07T22:00:51Z,0.3612
"Replying to Not a chance. I have listened to the climate change activist doomsday predictions for the past years and so far, the date passes with no catastrophe happening. It is nothing more than agenda scare mongering.",2022-04-07T22:05:19Z,-0.7421
Replying to and Excellent article. Warlord capitalists prefer chaos and insecurity. Insecure populations are easier to manipulate and exploit. Both as a workforce and as consumers. Climate change will bring lots of chaos and insecurity.,2022-04-07T22:11:56Z,-0.8658
"Care about climate change AND culinary endeavours? Consider the induction stove. cbc.ca Professional chefs tout the culinary - and environmental - advantages of induction stoves | CBC News In this week's issue of our environment newsletter, we talk to chefs who love the sustainable efficiency of induction stoves and collect some of your responses to our recent story on long-distance...",2022-04-07T22:04:51Z,0.8979
"Good story by my colleague that delves into the climate change drivers behind all this rain theage.com.au Little more than three months into , Sydney has weathered its annual rainfall Winter rains falling in summer and unusually warm waters: scientists are exploring how the weather is changing and seasons shifting in Australia's warming climate.",2022-04-07T22:53:05Z,0.624
"An exciting day on the Hill with the delivery of by our Min. of Finance . Lots to highlight like affordable housing, fighting climate change, strengthening healthcare, innovation & growing our economy! Take a :",2022-04-07T21:53:30Z,0.908
"Replying to you may feel insulted but it is not wrong. We are not TV-watching zombies. We can see & hear. tweet was in response Geoff Kitney's tweet about having climate-change denier, Gideon Rozner (IPA policy director) on the show - you omitted that",2022-04-07T23:54:22Z,-0.2661
